duplicateGroupKey,duplicateBasis,count,fileIds,filePaths,names,size,width,height
7306|320|320|tecno-pova-8-a-medium.webp,same name + size + dimensions,2,6a7b697d5c7cd75eb8e18086|6a7b6a885c7cd75eb8e714d6,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Pova-8-a-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Pova-8-a-medium.webp,Tecno-Pova-8-a-medium.webp|Tecno-Pova-8-a-medium.webp,7306,320,320
7338|320|320|oppo-a5-5g-medium (1).webp,same name + size + dimensions,2,6a7cac765c7cd75eb85ac25b|6a7cac9e5c7cd75eb85d45b6,/Oppo/Oppo-A5-5G-medium (1).webp|/Oppo2/Oppo-A5-5G-medium (1).webp,Oppo-A5-5G-medium (1).webp|Oppo-A5-5G-medium (1).webp,7338,320,320
7360|320|320|tecno-spark-50-4g-b-medium.webp,same name + size + dimensions,2,6a7b697e5c7cd75eb8e18553|6a7b6a8a5c7cd75eb8e71e46,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Spark-50-4G-b-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Spark-50-4G-b-medium.webp,Tecno-Spark-50-4G-b-medium.webp|Tecno-Spark-50-4G-b-medium.webp,7360,320,320
7382|320|320|huawei-freeclip-2-medium.webp,same name + size + dimensions,3,6a7ca9de5c7cd75eb830f674|6a7caadd5c7cd75eb84107a5|6a7cab5e5c7cd75eb8493378,/airbuds/Huawei-FreeClip-2-medium.webp|/airbuds2/Huawei-FreeClip-2-medium.webp|/airbuds3/Huawei-FreeClip-2-medium.webp,Huawei-FreeClip-2-medium.webp|Huawei-FreeClip-2-medium.webp|Huawei-FreeClip-2-medium.webp,7382,320,320
7398|320|160|lenovo-logo-original.webp,same name + size + dimensions,6,6a7c25515c7cd75eb84f19fd|6a7cac9e5c7cd75eb85d3aeb|6a7cadd15c7cd75eb87099ce|6a7cae075c7cd75eb8740cc4|6a7caeb85c7cd75eb87f9f04|6a7caeee5c7cd75eb88391d4,/itel/lenovo-logo-original.webp|/Oppo2/lenovo-logo-original.webp|/Oppo3/lenovo-logo-original.webp|/Oppo4/lenovo-logo-original.webp|/Oppo5/lenovo-logo-original.webp|/Oppo6/lenovo-logo-original.webp,lenovo-logo-original.webp|lenovo-logo-original.webp|lenovo-logo-original.webp|lenovo-logo-original.webp|lenovo-logo-original.webp|lenovo-logo-original.webp,7398,320,160
7408|320|320|tecno-spark-30-a-medium.webp,same name + size + dimensions,2,6a7b697e5c7cd75eb8e182d5|6a7b6a885c7cd75eb8e71525,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Spark-30-a-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Spark-30-a-medium.webp,Tecno-Spark-30-a-medium.webp|Tecno-Spark-30-a-medium.webp,7408,320,320
7482|320|320|sony-wf-c710n-c-medium.webp,same name + size + dimensions,3,6a7ca9e85c7cd75eb8318647|6a7caae55c7cd75eb84186d2|6a7cab675c7cd75eb849d6b1,/airbuds/Sony-WF-C710N-c-medium.webp|/airbuds2/Sony-WF-C710N-c-medium.webp|/airbuds3/Sony-WF-C710N-c-medium.webp,Sony-WF-C710N-c-medium.webp|Sony-WF-C710N-c-medium.webp|Sony-WF-C710N-c-medium.webp,7482,320,320
7564|320|160|google-logo-original (1).webp,same name + size + dimensions,10,6a7ca9de5c7cd75eb830f293|6a7caadc5c7cd75eb8410003|6a7cab5e5c7cd75eb84937bf|6a7cabb15c7cd75eb84e9e41|6a7caf655c7cd75eb88bdca3|6a7c24ec5c7cd75eb84c4f80|6a7cac9d5c7cd75eb85d32eb|6a7cadd15c7cd75eb8709732|6a7caeb85c7cd75eb87f9d01|6a7caeed5c7cd75eb883819f,/airbuds/google-logo-original (1).webp|/airbuds2/google-logo-original (1).webp|/airbuds3/google-logo-original (1).webp|/airbuds4/google-logo-original (1).webp|/airbuds5/google-logo-original (1).webp|/itel/google-logo-original (1).webp|/Oppo2/google-logo-original (1).webp|/Oppo3/google-logo-original (1).webp|/Oppo5/google-logo-original (1).webp|/Oppo6/google-logo-original (1).webp,google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp|google-logo-original (1).webp,7564,320,160
7564|320|160|google-logo-original (4).webp,same name + size + dimensions,2,6a7ca9de5c7cd75eb830f298|6a7c24ec5c7cd75eb84c4be9,/airbuds/google-logo-original (4).webp|/itel/google-logo-original (4).webp,google-logo-original (4).webp|google-logo-original (4).webp,7564,320,160
7570|320|320|jbl-tune-buds-2-m-medium.webp,same name + size + dimensions,3,6a7ca9de5c7cd75eb830fde1|6a7caadd5c7cd75eb8410c51|6a7cab5e5c7cd75eb84937ba,/airbuds/JBL-Tune-Buds-2-m-medium.webp|/airbuds2/JBL-Tune-Buds-2-m-medium.webp|/airbuds3/JBL-Tune-Buds-2-m-medium.webp,JBL-Tune-Buds-2-m-medium.webp|JBL-Tune-Buds-2-m-medium.webp|JBL-Tune-Buds-2-m-medium.webp,7570,320,320
7598|320|160|energizer-logo-original.webp,same name + size + dimensions,6,6a7c24ec5c7cd75eb84c4fab|6a7cac9d5c7cd75eb85d31fc|6a7cadd25c7cd75eb8709eb4|6a7cae075c7cd75eb8740baf|6a7caeb85c7cd75eb87f9240|6a7caeed5c7cd75eb8838166,/itel/energizer-logo-original.webp|/Oppo2/energizer-logo-original.webp|/Oppo3/energizer-logo-original.webp|/Oppo4/energizer-logo-original.webp|/Oppo5/energizer-logo-original.webp|/Oppo6/energizer-logo-original.webp,energizer-logo-original.webp|energizer-logo-original.webp|energizer-logo-original.webp|energizer-logo-original.webp|energizer-logo-original.webp|energizer-logo-original.webp,7598,320,160
7620|320|320|tecno-pop-10-c-medium.webp,same name + size + dimensions,2,6a7b69815c7cd75eb8e1942e|6a7b6a885c7cd75eb8e71043,/ecommerce/All Tecno Smartphones - Price in Kenya/tecno-pop-10-c-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecno-pop-10-c-medium.webp,tecno-pop-10-c-medium.webp|tecno-pop-10-c-medium.webp,7620,320,320
7776|320|320|oppo-reno16-fs-medium.webp,same name + size + dimensions,2,6a7cac765c7cd75eb85ac4af|6a7caca75c7cd75eb85dc8b5,/Oppo/Oppo-Reno16-FS-medium.webp|/Oppo2/Oppo-Reno16-FS-medium.webp,Oppo-Reno16-FS-medium.webp|Oppo-Reno16-FS-medium.webp,7776,320,320
7778|320|320|galaxy-z-fold-4-k-medium (2).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb818857b|6a7ba86b5c7cd75eb815d682,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/galaxy-z-fold-4-k-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/galaxy-z-fold-4-k-medium (2).webp,galaxy-z-fold-4-k-medium (2).webp|galaxy-z-fold-4-k-medium (2).webp,7778,320,320
7778|320|320|galaxy-z-fold-4-k-medium (3).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb818856e|6a7ba86b5c7cd75eb815d666,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/galaxy-z-fold-4-k-medium (3).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/galaxy-z-fold-4-k-medium (3).webp,galaxy-z-fold-4-k-medium (3).webp|galaxy-z-fold-4-k-medium (3).webp,7778,320,320
7810|320|320|samsung-galaxy-m47-medium (1).webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81ae5e2|6a7ba86f5c7cd75eb8160a83,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M47-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M47-medium (1).webp,Samsung-Galaxy-M47-medium (1).webp|Samsung-Galaxy-M47-medium (1).webp,7810,320,320
7832|320|320|tecno-camon-30s-medium.webp,same name + size + dimensions,2,6a7b69815c7cd75eb8e193b2|6a7b6a845c7cd75eb8e70129,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Camon-30S-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Camon-30S-medium.webp,Tecno-Camon-30S-medium.webp|Tecno-Camon-30S-medium.webp,7832,320,320
785|58|58|whatsapp (1).svg,same name + size + dimensions,4,6a7ca9e85c7cd75eb831876c|6a7c26225c7cd75eb8553525|6a7c25665c7cd75eb84fb617|6a7c23fa5c7cd75eb845ac32,/airbuds/whatsapp (1).svg|/Bts/whatsapp (1).svg|/itel/whatsapp (1).svg|/tvs/whatsapp (1).svg,whatsapp (1).svg|whatsapp (1).svg|whatsapp (1).svg|whatsapp (1).svg,785,58,58
785|58|58|whatsapp.svg,same name + size + dimensions,25,6a7ca9e85c7cd75eb8318770|6a7caae55c7cd75eb8418739|6a7cab675c7cd75eb849d7d4|6a7cabbb5c7cd75eb84f2dad|6a7caf715c7cd75eb88cb069|6a7c26225c7cd75eb8553488|6a7ba9b55c7cd75eb8298750|6a7b6cca5c7cd75eb8f3ee6c|6a7b69825c7cd75eb8e19d53|6a7b63465c7cd75eb8b33bd2|6a7ba8c85c7cd75eb81b14f9|6a7ba8985c7cd75eb8185fe4|6a7ba8425c7cd75eb8137d9c|6a7ba80c5c7cd75eb8108874|6a7ba7705c7cd75eb80781d6|6a7ba7195c7cd75eb802e3a1|6a7ba6db5c7cd75eb8ff4f9f|6a7ba8f85c7cd75eb81df595|6a7b6a8c5c7cd75eb8e73e2b|6a7c25675c7cd75eb84fb858|6a7caca75c7cd75eb85dd053|6a7caddb5c7cd75eb87140eb|6a7caec25c7cd75eb88041dd|6a7caefa5c7cd75eb8846bd8|6a7c23fa5c7cd75eb845b1d8,/airbuds/whatsapp.svg|/airbuds2/whatsapp.svg|/airbuds3/whatsapp.svg|/airbuds4/whatsapp.svg|/airbuds5/whatsapp.svg|/Bts/whatsapp.svg|/ecommerce/All iOS Smartphones - Price in Kenya/whatsapp.svg|/ecommerce/All Tecno Smartphones - Price in Kenya (2)/whatsapp.svg|/ecommerce/All Tecno Smartphones - Price in Kenya/whatsapp.svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/whatsapp.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/whatsapp.svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/whatsapp.svg|/itel/whatsapp.svg|/Oppo2/whatsapp.svg|/Oppo3/whatsapp.svg|/Oppo5/whatsapp.svg|/Oppo6/whatsapp.svg|/tvs/whatsapp.svg,whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg|whatsapp.svg,785,58,58
7854|320|320|samsung-galaxy-m36-b-medium (1).webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81ae598|6a7ba86c5c7cd75eb815e21d,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M36-b-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M36-b-medium (1).webp,Samsung-Galaxy-M36-b-medium (1).webp|Samsung-Galaxy-M36-b-medium (1).webp,7854,320,320
7854|320|320|samsung-galaxy-m36-b-medium.webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81ae5d8|6a7ba86e5c7cd75eb8160777,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M36-b-medium.webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M36-b-medium.webp,Samsung-Galaxy-M36-b-medium.webp|Samsung-Galaxy-M36-b-medium.webp,7854,320,320
7876|320|160|energizer-logo-original (1).webp,same name + size + dimensions,5,6a7c24ec5c7cd75eb84c4e88|6a7cac9d5c7cd75eb85d329a|6a7cadd15c7cd75eb87098c9|6a7caeb85c7cd75eb87f9e5c|6a7caeed5c7cd75eb883825b,/itel/energizer-logo-original (1).webp|/Oppo2/energizer-logo-original (1).webp|/Oppo3/energizer-logo-original (1).webp|/Oppo5/energizer-logo-original (1).webp|/Oppo6/energizer-logo-original (1).webp,energizer-logo-original (1).webp|energizer-logo-original (1).webp|energizer-logo-original (1).webp|energizer-logo-original (1).webp|energizer-logo-original (1).webp,7876,320,160
7920|320|160|google-logo-original (3).webp,same name + size + dimensions,2,6a7ca9de5c7cd75eb830f29e|6a7c24ec5c7cd75eb84c4fae,/airbuds/google-logo-original (3).webp|/itel/google-logo-original (3).webp,google-logo-original (3).webp|google-logo-original (3).webp,7920,320,160
7920|320|160|google-logo-original.webp,same name + size + dimensions,11,6a7ca9de5c7cd75eb830f22c|6a7caadc5c7cd75eb84102a6|6a7cab5e5c7cd75eb84937b2|6a7cabb15c7cd75eb84ea0dd|6a7caf655c7cd75eb88bdc79|6a7c24ec5c7cd75eb84c4f99|6a7cac9d5c7cd75eb85d36dc|6a7cadd15c7cd75eb870946e|6a7cae085c7cd75eb87410b5|6a7caeb85c7cd75eb87f923b|6a7caeec5c7cd75eb8837495,/airbuds/google-logo-original.webp|/airbuds2/google-logo-original.webp|/airbuds3/google-logo-original.webp|/airbuds4/google-logo-original.webp|/airbuds5/google-logo-original.webp|/itel/google-logo-original.webp|/Oppo2/google-logo-original.webp|/Oppo3/google-logo-original.webp|/Oppo4/google-logo-original.webp|/Oppo5/google-logo-original.webp|/Oppo6/google-logo-original.webp,google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp|google-logo-original.webp,7920,320,160
7926|320|320|oppo-a3x-4g-b-medium (1).webp,same name + size + dimensions,2,6a7cac755c7cd75eb85aac47|6a7cac9e5c7cd75eb85d41a0,/Oppo/Oppo-A3x-4G-b-medium (1).webp|/Oppo2/Oppo-A3x-4G-b-medium (1).webp,Oppo-A3x-4G-b-medium (1).webp|Oppo-A3x-4G-b-medium (1).webp,7926,320,320
7926|320|320|oppo-a3x-4g-b-medium.webp,same name + size + dimensions,2,6a7cac755c7cd75eb85ab1c0|6a7cac9e5c7cd75eb85d440e,/Oppo/Oppo-A3x-4G-b-medium.webp|/Oppo2/Oppo-A3x-4G-b-medium.webp,Oppo-A3x-4G-b-medium.webp|Oppo-A3x-4G-b-medium.webp,7926,320,320
7966|320|320|jbl-live-beam-3-medium.webp,same name + size + dimensions,3,6a7ca9de5c7cd75eb830fc53|6a7caadd5c7cd75eb84107c7|6a7cab5e5c7cd75eb84933fb,/airbuds/JBL-Live-Beam-3-medium.webp|/airbuds2/JBL-Live-Beam-3-medium.webp|/airbuds3/JBL-Live-Beam-3-medium.webp,JBL-Live-Beam-3-medium.webp|JBL-Live-Beam-3-medium.webp|JBL-Live-Beam-3-medium.webp,7966,320,320
8030|320|320|tecno-pop-x-4g-a-medium.webp,same name + size + dimensions,2,6a7b697d5c7cd75eb8e1809b|6a7b6a885c7cd75eb8e71171,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Pop-X-4G-a-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Pop-X-4G-a-medium.webp,Tecno-Pop-X-4G-a-medium.webp|Tecno-Pop-X-4G-a-medium.webp,8030,320,320
8030|320|320|tecno-spark-go-2025-b-medium.webp,same name + size + dimensions,2,6a7b69815c7cd75eb8e198a4|6a7b6a8b5c7cd75eb8e72886,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Spark-Go-2025-b-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Spark-Go-2025-b-medium.webp,Tecno-Spark-Go-2025-b-medium.webp|Tecno-Spark-Go-2025-b-medium.webp,8030,320,320
80968|329|85|logo.svg,same name + size + dimensions,3,6a7bbb955c7cd75eb8498ced|6a7bbb575c7cd75eb8471781|6a7bbb065c7cd75eb84254cd,/laptops1/Laptops _ Nairobi Computer Shop (1)/logo.svg|/laptops1/Laptops _ Nairobi Computer Shop (2)/logo.svg|/laptops1/Laptops _ Nairobi Computer Shop (3)/logo.svg,logo.svg|logo.svg|logo.svg,80968,329,85
8104|320|320|oneplus-buds-4d-medium.webp,same name + size + dimensions,2,6a7caae45c7cd75eb84182e4|6a7cab675c7cd75eb849cda4,/airbuds2/oneplus-buds-4d-medium.webp|/airbuds3/oneplus-buds-4d-medium.webp,oneplus-buds-4d-medium.webp|oneplus-buds-4d-medium.webp,8104,320,320
8224|320|320|tecno-spark-40-pro-a-medium (1).webp,same name + size + dimensions,2,6a7b697d5c7cd75eb8e180ac|6a7b6a8a5c7cd75eb8e71dbd,/ecommerce/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-a-medium (1).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-a-medium (1).webp,tecno-spark-40-pro-a-medium (1).webp|tecno-spark-40-pro-a-medium (1).webp,8224,320,320
8258|320|320|jbl-live-buds-3-a-medium.webp,same name + size + dimensions,2,6a7caadd5c7cd75eb8410917|6a7cab5e5c7cd75eb8493363,/airbuds2/JBL-Live-Buds-3-a-medium.webp|/airbuds3/JBL-Live-Buds-3-a-medium.webp,JBL-Live-Buds-3-a-medium.webp|JBL-Live-Buds-3-a-medium.webp,8258,320,320
8262|320|320|samsung-galaxy-z-fold-7-d-medium.webp,same name + size + dimensions,3,6a7ba83f5c7cd75eb8135667|6a7ba7bc5c7cd75eb80c0bee|6a7ba8f85c7cd75eb81df3cd,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/Samsung-Galaxy-Z-Fold-7-d-medium.webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/Samsung-Galaxy-Z-Fold-7-d-medium.webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Samsung-Galaxy-Z-Fold-7-d-medium.webp,Samsung-Galaxy-Z-Fold-7-d-medium.webp|Samsung-Galaxy-Z-Fold-7-d-medium.webp|Samsung-Galaxy-Z-Fold-7-d-medium.webp,8262,320,320
8318|320|320|tecno-spark-40-pro-plus-d-medium (2).webp,same name + size + dimensions,2,6a7b697f5c7cd75eb8e18d27|6a7b6a875c7cd75eb8e70c9e,/ecommerce/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-plus-d-medium (2).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-plus-d-medium (2).webp,tecno-spark-40-pro-plus-d-medium (2).webp|tecno-spark-40-pro-plus-d-medium (2).webp,8318,320,320
8318|320|320|tecno-spark-40-pro-plus-d-medium (3).webp,same name + size + dimensions,2,6a7b697e5c7cd75eb8e184ab|6a7b6a8a5c7cd75eb8e725bb,/ecommerce/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-plus-d-medium (3).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecno-spark-40-pro-plus-d-medium (3).webp,tecno-spark-40-pro-plus-d-medium (3).webp|tecno-spark-40-pro-plus-d-medium (3).webp,8318,320,320
8394|320|320|oppo-a5-5g-medium.webp,same name + size + dimensions,2,6a7cac765c7cd75eb85ac4a0|6a7cac9e5c7cd75eb85d4407,/Oppo/Oppo-A5-5G-medium.webp|/Oppo2/Oppo-A5-5G-medium.webp,Oppo-A5-5G-medium.webp|Oppo-A5-5G-medium.webp,8394,320,320
8480|320|160|lava-logo-original.webp,same name + size + dimensions,6,6a7c25505c7cd75eb84f1288|6a7cac9e5c7cd75eb85d3da3|6a7cadd15c7cd75eb87096ca|6a7cae075c7cd75eb8740cb7|6a7caeb85c7cd75eb87f9508|6a7caeed5c7cd75eb8838405,/itel/lava-logo-original.webp|/Oppo2/lava-logo-original.webp|/Oppo3/lava-logo-original.webp|/Oppo4/lava-logo-original.webp|/Oppo5/lava-logo-original.webp|/Oppo6/lava-logo-original.webp,lava-logo-original.webp|lava-logo-original.webp|lava-logo-original.webp|lava-logo-original.webp|lava-logo-original.webp|lava-logo-original.webp,8480,320,160
8586|320|320|tecnophantomx3-medium (1).webp,same name + size + dimensions,2,6a7b69835c7cd75eb8e19fc2|6a7b6a8c5c7cd75eb8e738a5,/ecommerce/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (1).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (1).webp,tecnophantomx3-medium (1).webp|tecnophantomx3-medium (1).webp,8586,320,320
8586|320|320|tecnophantomx3-medium.webp,same name + size + dimensions,2,6a7b69825c7cd75eb8e19cdc|6a7b6a8c5c7cd75eb8e73de9,/ecommerce/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium.webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium.webp,tecnophantomx3-medium.webp|tecnophantomx3-medium.webp,8586,320,320
8624|320|320|anker-soundcore-liberty-4-nc-c-medium.webp,same name + size + dimensions,3,6a7ca9d55c7cd75eb83056c9|6a7caadc5c7cd75eb840f0dd|6a7cab5e5c7cd75eb849300e,/airbuds/Anker-Soundcore-Liberty-4-NC-c-medium.webp|/airbuds2/Anker-Soundcore-Liberty-4-NC-c-medium.webp|/airbuds3/Anker-Soundcore-Liberty-4-NC-c-medium.webp,Anker-Soundcore-Liberty-4-NC-c-medium.webp|Anker-Soundcore-Liberty-4-NC-c-medium.webp|Anker-Soundcore-Liberty-4-NC-c-medium.webp,8624,320,320
8678|320|320|oppo-find-x9-medium (1).webp,same name + size + dimensions,2,6a7cac765c7cd75eb85abc22|6a7caca65c7cd75eb85db90f,/Oppo/Oppo-Find-X9-medium (1).webp|/Oppo2/Oppo-Find-X9-medium (1).webp,Oppo-Find-X9-medium (1).webp|Oppo-Find-X9-medium (1).webp,8678,320,320
8688|320|320|oppo-find-x9-pro-medium (1).webp,same name + size + dimensions,2,6a7cac755c7cd75eb85ab756|6a7caca65c7cd75eb85dbae9,/Oppo/Oppo-Find-X9-Pro-medium (1).webp|/Oppo2/Oppo-Find-X9-Pro-medium (1).webp,Oppo-Find-X9-Pro-medium (1).webp|Oppo-Find-X9-Pro-medium (1).webp,8688,320,320
8726|320|160|huawei-logo-original (1).webp,same name + size + dimensions,10,6a7ca9de5c7cd75eb830f5ea|6a7caadc5c7cd75eb8410401|6a7cab5e5c7cd75eb849344d|6a7cabb15c7cd75eb84e9b60|6a7caf675c7cd75eb88bf256|6a7c24ec5c7cd75eb84c4e7a|6a7cac9d5c7cd75eb85d38c9|6a7cadd15c7cd75eb8709957|6a7caeb85c7cd75eb87f9474|6a7caeed5c7cd75eb88383f0,/airbuds/huawei-logo-original (1).webp|/airbuds2/huawei-logo-original (1).webp|/airbuds3/huawei-logo-original (1).webp|/airbuds4/huawei-logo-original (1).webp|/airbuds5/huawei-logo-original (1).webp|/itel/huawei-logo-original (1).webp|/Oppo2/huawei-logo-original (1).webp|/Oppo3/huawei-logo-original (1).webp|/Oppo5/huawei-logo-original (1).webp|/Oppo6/huawei-logo-original (1).webp,huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp|huawei-logo-original (1).webp,8726,320,160
8726|320|160|huawei-logo-original (4).webp,same name + size + dimensions,2,6a7ca9de5c7cd75eb830f744|6a7c24ec5c7cd75eb84c5000,/airbuds/huawei-logo-original (4).webp|/itel/huawei-logo-original (4).webp,huawei-logo-original (4).webp|huawei-logo-original (4).webp,8726,320,160
8730|320|320|galaxym145gb-medium.webp,same name + size + dimensions,2,6a7ba7b85c7cd75eb80bd93e|6a7ba6df5c7cd75eb8ff98ab,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/galaxym145gb-medium.webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/galaxym145gb-medium.webp,galaxym145gb-medium.webp|galaxym145gb-medium.webp,8730,320,320
8800|320|320|samsung-galaxy-m47-medium.webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81aee5b|6a7ba86f5c7cd75eb8160c43,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M47-medium.webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M47-medium.webp,Samsung-Galaxy-M47-medium.webp|Samsung-Galaxy-M47-medium.webp,8800,320,320
8806|320|320|tecno-camon-slim-c-medium (1).webp,same name + size + dimensions,2,6a7b697d5c7cd75eb8e18082|6a7b6a855c7cd75eb8e7059e,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Camon-Slim-c-medium (1).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Camon-Slim-c-medium (1).webp,Tecno-Camon-Slim-c-medium (1).webp|Tecno-Camon-Slim-c-medium (1).webp,8806,320,320
8834|320|320|jbl-live-flex-3-medium.webp,same name + size + dimensions,3,6a7ca9de5c7cd75eb830fc8c|6a7caade5c7cd75eb84129cb|6a7cab5e5c7cd75eb84934c0,/airbuds/JBL-Live-Flex-3-medium.webp|/airbuds2/JBL-Live-Flex-3-medium.webp|/airbuds3/JBL-Live-Flex-3-medium.webp,JBL-Live-Flex-3-medium.webp|JBL-Live-Flex-3-medium.webp|JBL-Live-Flex-3-medium.webp,8834,320,320
